year	session	role	pid	paper
2017	1281280	p	7864677	NA
2017	1281280	p	7889122	NA
2017	1281280	p	7892565	NA
2017	1281280	p	7920514	NA
2017	1281280	p	7934077	NA
2017	1281283	c	7952432	NA
2017	1281283	p	7859793	NA
2017	1281283	p	7868656	NA
2017	1281283	p	7873515	NA
2017	1281283	p	7884120	NA
2017	1281283	p	7904076	NA
2017	1281366	p	7907780	NA
2017	1281389	c	7953635	NA
2017	1281389	p	7856244	NA
2017	1281389	p	7908278	NA
2017	1281389	p	7939448	NA
2017	1281390	c	7953635	NA
2017	1281390	p	7865281	NA
2017	1281391	c	7958475	NA
2017	1281391	p	7898250	NA
2017	1281391	p	7904267	NA
2017	1281391	p	7915273	NA
2017	1281391	p	7924302	NA
2017	1281391	p	7930264	NA
2017	1281391	p	7954314	NA
2017	1281398	c	7889677	NA
2017	1281398	p	7898773	NA
2017	1281398	p	7903477	NA
2017	1281398	p	7920514	NA
2017	1281398	p	7932324	NA
2017	1281398	p	7940058	NA
2017	1281400	c	7911012	NA
2017	1281400	p	7864871	NA
2017	1281400	p	7887021	NA
2017	1281400	p	7889677	NA
2017	1281400	p	7930478	NA
2017	1281400	p	7951519	NA
2017	1281405	c	7898250	NA
2017	1281405	p	7879798	NA
2017	1281405	p	7896076	NA
2017	1281405	p	7906981	NA
2017	1281405	p	7940493	NA
2017	1281418	c	7915273	NA
2017	1281418	p	7858769	NA
2017	1281418	p	7870947	NA
2017	1281418	p	7926333	NA
2017	1281418	p	7932799	NA
2017	1281418	p	7933152	NA
2017	1281418	p	7933892	NA
2017	1281431	c	7954314	NA
2017	1281431	p	7868343	NA
2017	1281431	p	7870835	NA
2017	1281431	p	7882840	NA
2017	1281431	p	7928571	NA
2017	1281431	p	7932799	NA
2017	1281431	p	7936224	NA
2017	1281431	p	7946637	NA
2017	1281434	c	7903461	NA
2017	1281434	p	7863913	NA
2017	1281434	p	7872519	NA
2017	1281434	p	7889465	NA
2017	1281434	p	7921100	NA
2017	1281434	p	7950633	NA
2017	1281436	c	7870818	NA
2017	1281436	p	7878571	NA
2017	1281436	p	7919219	NA
2017	1281436	p	7926815	NA
2017	1281436	p	7961301	NA
2017	1281437	c	7873107	NA
2017	1281437	c	7926204	NA
2017	1281437	p	7880396	NA
2017	1281437	p	7898012	NA
2017	1281437	p	7899145	NA
2017	1281437	p	7906679	NA
2017	1281437	p	7913259	NA
2017	1281487	c	7873468	NA
2017	1281487	c	7893951	NA
2017	1281501	c	7887557	NA
2017	1281501	p	7864502	NA
2017	1281501	p	7878424	NA
2017	1281501	p	7884912	NA
2017	1281501	p	7927483	NA
2017	1281728	c	7959593	NA
2017	1281728	p	7887430	NA
2017	1281728	p	7923490	NA
2017	1281728	p	7959621	NA
2017	1281728	p	7959768	NA
2017	1281730	c	7913974	NA
2017	1281730	c	7927552	NA
2017	1281730	p	7864237	NA
2017	1281730	p	7884962	NA
2017	1281730	p	7892261	NA
2017	1281730	p	7920778	NA
2017	1281730	p	7930645	NA
2017	1281730	p	7939409	NA
2017	1281730	p	7958475	NA
2017	1281730	p	7959844	NA
2017	1281739	c	7908278	NA
2017	1281739	c	7915273	NA
2017	1281739	p	7892029	NA
2017	1281739	p	7896214	NA
2017	1281739	p	7926521	NA
2017	1281739	p	7940970	NA
2017	1281877	c	7895829	NA
2017	1281877	c	7913011	NA
2017	1281881	c	7895829	NA
2017	1281881	p	7863933	NA
2017	1281881	p	7864842	NA
2017	1281881	p	7870805	NA
2017	1281881	p	7895072	NA
2017	1281881	p	7927809	NA
2017	1281881	p	7954188	NA
2017	1283950	c	7869382	NA
2017	1283950	p	NA	1248226
2017	1283950	p	NA	1255972
2017	1283950	p	NA	1257075
2017	1283950	p	NA	1257566
2017	1285338	p	NA	1300744
2017	1285338	p	NA	1300745
2017	1285338	p	NA	1300746
2017	1285338	p	NA	1300747
2017	1285338	p	NA	1300748
2017	1285338	p	NA	1300753
2017	1285338	p	NA	1301230
2017	1285634	c	7876949	NA
2017	1285634	p	7926204	NA
2017	1285634	p	8281685	NA
